Symbol,Timestamp,Last,Bid,Ask,BidSize,AskSize,Volume,Open,High,Low,Close,Spread,VWAP,RSI,EMA9,EMA26,ALMA,ATR,up_001_002,up_002_005,up_005_010,up_010_plus,dn_001_002,dn_002_005,dn_005_010,dn_010_plus
NVDA,1749245385841,141.7400,141.7000,141.7900,1400,500,131539,141.7000,141.7000,141.7000,141.7000,0.0900,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245385841,141.7400,141.7100,141.7900,200,500,131539,141.7000,141.7000,141.7000,141.7000,0.0800,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245386028,141.7400,141.7100,141.7900,200,500,131539,141.7500,141.7800,141.7300,141.7800,0.0800,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245386304,141.7400,141.7100,141.7900,200,500,131539,141.7500,141.7800,141.7300,141.7800,0.0800,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245386730,141.7400,141.7100,141.7800,200,200,131539,141.7500,141.7800,141.7300,141.7800,0.0700,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245386730,141.7800,141.7100,141.7800,200,200,131540,141.7500,141.7800,141.7300,141.7800,0.0700,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245387468,141.7800,141.7200,141.7800,200,200,131540,141.7500,141.7800,141.7300,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245387468,141.7800,141.7200,141.7700,200,100,131540,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245387468,141.7800,141.7200,141.7700,200,200,131540,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245387561,141.7800,141.7200,141.7700,200,200,131540,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245388153,141.7500,141.7200,141.7700,200,200,131560,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245389301,141.7500,141.7200,141.7700,200,200,131560,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245390052,141.7200,141.7200,141.7700,200,200,131561,141.7500,141.7800,141.7300,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245391021,141.7200,141.7200,141.7700,200,200,131561,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245391352,141.7200,141.7200,141.7700,300,200,131561,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245391559,141.7200,141.7200,141.7700,300,200,131563,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245392112,141.7200,141.7200,141.7700,300,400,131563,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245392112,141.7200,141.7200,141.7700,300,500,131563,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245392112,141.7300,141.7200,141.7700,300,500,131568,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245394862,141.7300,141.7200,141.7700,300,400,131568,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245394862,141.7300,141.7200,141.7700,300,300,131568,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245394862,141.7300,141.7200,141.7700,300,100,131568,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245394862,141.7300,141.7200,141.7800,300,200,131568,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245394862,141.7300,141.7200,141.7800,300,400,131568,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245395736,141.7300,141.7200,141.7800,300,500,131568,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245396027,141.7300,141.7200,141.7800,300,500,131568,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245396369,141.7300,141.7200,141.7800,300,500,131568,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245397029,141.7800,141.7200,141.7800,300,500,131668,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245397652,141.7200,141.7200,141.7800,300,500,131669,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245398560,141.7200,141.7200,141.7800,300,500,131669,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399121,141.7500,141.7200,141.7800,300,500,131670,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399321,141.7500,141.7200,141.7800,300,500,131670,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399568,141.7500,141.7200,141.7800,300,500,131670,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399830,141.7500,141.7200,141.7700,300,100,131670,141.7800,141.7800,141.7800,141.7800,0.0500,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399830,141.7500,141.7200,141.7800,300,500,131670,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399830,141.7600,141.7200,141.7800,300,500,131688,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245399830,141.7500,141.7200,141.7800,300,500,131720,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,32.5270,141.7637,141.8244,141.7403,0.0722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245400065,141.7500,141.7200,141.7800,300,500,131725,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245400632,141.7800,141.7200,141.7800,300,500,132225,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245400632,141.7300,141.7200,141.7800,300,500,132226,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245401029,141.7300,141.7200,141.7800,300,500,132226,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245401566,141.7300,141.7200,141.7800,300,500,132226,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245402308,141.7300,141.7000,141.7800,1400,500,132226,141.7800,141.7800,141.7800,141.7800,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245402308,141.7200,141.7000,141.7800,1400,500,132666,141.7800,141.7800,141.7800,141.7800,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245402308,141.7200,141.7100,141.7800,100,500,132726,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245403815,141.7200,141.7100,141.7800,100,500,132726,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245404480,141.7200,141.7100,141.7700,100,100,132726,141.7800,141.7800,141.7800,141.7800,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245404480,141.7200,141.7100,141.7800,100,500,132726,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245404480,141.7300,141.7100,141.7800,100,500,132776,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245404480,141.7200,141.7100,141.7800,100,500,132786,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245404568,141.7200,141.7100,141.7800,100,500,132786,141.7800,141.7800,141.7800,141.7800,0.0700,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245405014,141.7200,141.7000,141.7800,2000,500,132786,141.7800,141.7800,141.7800,141.7800,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245405014,141.7800,141.7000,141.7800,2000,500,132787,141.7800,141.7800,141.7800,141.7800,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245406025,141.7800,141.7000,141.7800,2000,500,132787,141.7300,141.7300,141.7200,141.7200,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245407327,141.7800,141.7000,141.7800,2000,500,132787,141.7300,141.7300,141.7200,141.7200,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245407327,141.7800,141.7000,141.7300,2000,2000,132787,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245407327,141.7800,141.7000,141.7300,2100,2000,132787,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245407969,141.7000,141.7000,141.7300,2100,2000,132796,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408327,141.7000,141.7000,141.7300,2100,2000,132796,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408577,141.7000,141.7000,141.7300,2100,2000,132796,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7200,141.7000,141.7300,2100,2000,132858,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7000,141.7000,141.7300,2100,2000,132921,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7200,141.7000,141.7300,2100,2000,133451,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7100,141.7000,141.7300,2100,2000,133639,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7300,2100,2000,134221,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7300,1500,2000,134221,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7200,1500,100,134221,141.7300,141.7300,141.7200,141.7200,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7200,1500,200,134221,141.7300,141.7300,141.7200,141.7200,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7200,1500,400,134221,141.7300,141.7300,141.7200,141.7200,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7200,1500,200,134221,141.7300,141.7300,141.7200,141.7200,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7200,1500,100,134221,141.7300,141.7300,141.7200,141.7200,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7300,1500,2100,134221,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7300,1500,2000,134221,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245408912,141.7300,141.7000,141.7300,1500,1500,134221,141.7300,141.7300,141.7200,141.7200,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245411028,141.7300,141.7000,141.7300,1500,1500,134221,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245411829,141.7300,141.7000,141.7300,1500,1500,134221,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245412409,141.7300,141.7000,141.7300,1500,1500,134222,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245412409,141.7100,141.7000,141.7300,1500,1500,134223,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245413587,141.7100,141.7000,141.7300,1500,1500,134223,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245414009,141.7100,141.7000,141.7300,1500,1500,134225,141.7000,141.7300,141.7000,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245416027,141.7100,141.7000,141.7300,1500,1500,134225,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245416135,141.7100,141.7000,141.7300,1500,1500,134225,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245416642,141.7000,141.7000,141.7300,1500,1500,134231,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245417595,141.7000,141.7000,141.7300,1500,1500,134976,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245418159,141.7000,141.7000,141.7300,1500,1400,134976,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245418159,141.7300,141.7000,141.7300,1500,1400,135076,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245419595,141.7300,141.7000,141.7300,1500,1400,135076,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245419683,141.7300,141.7000,141.7300,1500,1400,135076,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245420084,141.7300,141.7000,141.7300,1500,1400,135577,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245420084,141.7300,141.7000,141.7300,1700,900,135577,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245420585,141.7300,141.7000,141.7300,1700,900,135577,141.7300,141.7300,141.7300,141.7300,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245420947,141.7300,141.7100,141.7300,100,900,135577,141.7300,141.7300,141.7300,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245420947,141.7100,141.7100,141.7300,100,900,135597,141.7300,141.7300,141.7300,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245421030,141.7100,141.7100,141.7300,100,900,135597,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245421593,141.7100,141.7100,141.7300,100,900,135597,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245421837,141.7100,141.7100,141.7300,100,900,135597,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245422015,141.7100,141.7100,141.7300,100,900,135627,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245422015,141.7200,141.7100,141.7300,100,900,135628,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245423594,141.7200,141.7100,141.7300,100,900,135628,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245423950,141.7300,141.7100,141.7300,100,900,136528,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245423950,141.7600,141.7100,141.7300,100,900,136707,141.7000,141.7300,141.7000,141.7300,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245423950,141.7600,141.7100,141.7600,100,200,136707,141.7000,141.7300,141.7000,141.7300,0.0500,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245423950,141.7600,141.7100,141.7600,100,100,136707,141.7000,141.7300,141.7000,141.7300,0.0500,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245426021,141.7600,141.7100,141.7600,100,100,136707,141.7300,141.7600,141.7300,141.7600,0.0500,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245427595,141.7600,141.7100,141.7600,100,100,136707,141.7300,141.7600,141.7300,141.7600,0.0500,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245428107,141.7600,141.7100,141.7400,100,100,136707,141.7300,141.7600,141.7300,141.7600,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245428107,141.7100,141.7100,141.7400,100,100,136728,141.7300,141.7600,141.7300,141.7600,0.0300,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245428842,141.7100,141.7100,141.7300,100,100,136728,141.7300,141.7600,141.7300,141.7600,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245429103,141.7100,141.7100,141.7300,100,100,136728,141.7300,141.7600,141.7300,141.7600,0.0200,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245429732,141.7100,141.7200,141.7800,100,300,136728,141.7300,141.7600,141.7300,141.7600,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245429732,141.7300,141.7200,141.7800,100,300,136736,141.7300,141.7600,141.7300,141.7600,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245429850,141.7300,141.7200,141.7800,100,300,136836,141.7300,141.7600,141.7300,141.7600,0.0600,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245430269,141.7300,141.7000,141.7800,1700,300,136836,141.7300,141.7600,141.7300,141.7600,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NVDA,1749245430269,141.7800,141.7000,141.7800,1700,300,136986,141.7300,141.7600,141.7300,141.7600,0.0800,142.1566,34.1589,141.7610,141.8189,141.7424,0.0763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
